name,title,url,is_ad,pricing_unit,price,real_price,rating
B0DK79C9L3,Reno 11 Pro Unlocked Phone 8GB+256GB Unlocked Android Phone 6000 mAh Large Battery Unlocked Cell Phone 50MP+13MP Camera Smartphone 5G Dual SIM (Pearl White),/VIVAHHX-Reno-11-Pro-Smartphone/dp/B0DK79C9L3/ref=sr_1_65?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-65,False,$,109.99,109.99,2.0
B0BTFHM2GZ,"Panasonic Cordless Phone with Advanced Call Block, Link2Cell Bluetooth, One-Ring Scam Alert, and 2-Way Recording with Answering Machine, 5 Handsets - KX-TGF975B (Black with Silver Trim)",/Panasonic-Link2Cell-Bluetooth-Recording-Answering/dp/B0BTFHM2GZ/ref=sr_1_52?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-52,False,$,179.99,179.99,4.3
B09SHJGLNN,"SAMSUNG Galaxy S21 FE 5G, US Version, 128GB, Gray - Unlocked (Renewed)",/Samsung-Galaxy-S21-FE-Intelligent/dp/B09SHJGLNN/ref=sr_1_66?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-66,False,$,193.04,193.04,3.8
B0CV73SG4Z,"SAMSUNG Galaxy S24 Ultra 5G S9280 Physical Dual SIM 512GB 12GB RAM AI Smartphone, Factory Unlocked, Global Model, Long Battery Life - Titanium Violet",/SAMSUNG-Physical-Smartphone-Factory-Unlocked/dp/B0CV73SG4Z/ref=sr_1_53?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-53,False,$,1035.0,1035.0,4.1
B0BNMD2NLP,"AT&T GL2101 DECT 6.0 Cordless Home Phone with Call Block, Caller ID, Full-Duplex Handset Speakerphone, 2"" White Backlit Display, Lighted Keypad (Graphite & Black)",/AT-GL2101-Cordless-Full-Duplex-Speakerphone/dp/B0BNMD2NLP/ref=sr_1_67?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-67,False,$,24.95,24.95,4.4
B09LNC7VHR,"Apple iPhone 13, US Version, 128GB, Midnight for T-Mobile (Renewed)",/Apple-iPhone-13-128GB-Midnight/dp/B09LNC7VHR/ref=sr_1_54?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-54,False,$,342.95,342.95,4.1
B08WHKF6RJ,"Samsung Galaxy S21+ 5G, US Version, 128GB, Phantom Black - Unlocked (Renewed)",/Samsung-Galaxy-S21-5G-Version/dp/B08WHKF6RJ/ref=sr_1_68?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-68,False,$,219.0,219.0,4.1
B0CQ5JGH2Y,"OnePlus 12,16GB RAM+512GB,Dual-SIM,Unlocked Android Smartphone,Supports 50W Wireless Charging,Latest Mobile Processor,Advanced Hasselblad Camera,5400 mAh Battery,2024,Flowy Emerald",/OnePlus-Dual-SIM-Smartphone-Processor-Hasselblad/dp/B0CQ5JGH2Y/ref=sr_1_55?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-55,False,$,890.2,890.2,4.5
B0C5BMB1WB,Motorola One Ace | 2021 | 2-Day Battery | Unlocked | Made for US 4/64GB | 48MP Camera | Volcanic Gray,/Motorola-Battery-Unlocked-Camera-Volcanic/dp/B0C5BMB1WB/ref=sr_1_69?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-69,False,$,95.0,95.0,3.9
B0CT32HGKH,"Xiaomi Redmi Note 13 PRO+ Plus 5G + 4G LTE (512GB + 12GB) 6.67"" 200MP Triple (Tmobile Mint Tello & Global) Global Bands Unlocked + (Fast Car Dual Bundle) (Aurora Purple)",/Xiaomi-Triple-Tmobile-Unlocked-Charger/dp/B0CT32HGKH/ref=sr_1_56?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-56,False,$,372.0,372.0,4.1
B0CRVWXJ6H,Samsung Galaxy A25 5G A256E 128GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Blue Black,/Samsung-SM-A256E-Factory-Unlocked-International/dp/B0CRVWXJ6H/ref=sr_1_70?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-70,False,$,199.99,199.99,4.0
B0991J62ZY,"Samsung Galaxy A12 (32GB, 3GB) 6.5"" HD+, Quad Camera, 5000mAh Battery, Global 4G Volte (AT&T Unlocked for T-Mobile, Verizon, Metro) A125U (Black) (Renewed)",/Samsung-Galaxy-A12-Unlocked-T-Mobile/dp/B0991J62ZY/ref=sr_1_57?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-57,False,$,83.0,87.0,3.8
B01H1E3EAA,"AT&T TRIMLINE 213 Corded Home Phone with Extra Big Buttons & Visual Ringer. No AC Power Required, Improved Easy-Wall-Mount, Lighted Keypad, 10 Speed Dial Keys, Volume Control, Senior Friendly. White",/AT-TRIMLINE-213-Easy-Wall-Mount-Friendly/dp/B01H1E3EAA/ref=sr_1_71?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-71,False,$,18.48,19.95,4.4
B088BF7ZDL,"AT&T DL72319 DECT 6.0 3-Handset Cordless Phone for Home with Connect to Cell, Call Blocking, 1.8"" Backlit Screen, Big Buttons, intercom, and Unsurpassed Range",/AT-DL72319-3-Handset-Cordless-Unsurpassed/dp/B088BF7ZDL/ref=sr_1_58?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-58,False,$,76.95,76.95,4.2
B08H8DH3RM,"SAMSUNG Galaxy A51 128GB (6.5 inch) Display Quad Camera 48MP A515U Black Unlocked (Renewed), A51 128GB A515U",/Samsung-A51-128GB-A515U-Unlocked/dp/B08H8DH3RM/ref=sr_1_72?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-72,False,$,110.03,119.44,4.0
B0CQKCQ8PH,"Xiaomi Redmi Note 13 Pro 4G LTE (256GB + 8GB) 6.67"" 200MP Triple (for Tmobile Mint Tello & Global) Global Bands Unlocked (Midnight Black Global ROM)",/Xiaomi-Tmobile-Unlocked-Charger-Midnight/dp/B0CQKCQ8PH/ref=sr_1_73?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-73,False,$,212.0,212.0,4.7
B0B8F1S1XG,"AT&T CL82219 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Intercom and Long Range, Black",/AT-CL82219-2-Handset-Answering-Announcer/dp/B0B8F1S1XG/ref=sr_1_61?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-61,False,$,51.24,55.95,4.3
B0BLZN9NDG,"SAMSUNG,Galaxy A04e (SM-A042M/DS) Dual SIM 32GB,6.5'' GSM Unlocked,International Version-Black",/Samsung-SM-A042M-DS-Unlocked-International/dp/B0BLZN9NDG/ref=sr_1_62?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-62,False,$,87.24,105.0,3.8
B07C4WX72D,"VTech SN5147 Amplified Corded/Cordless Senior Phone with Answering Machine, Call Blocking, 90dB Extra-loud Visual Ringer, One-touch Audio Assist on Handset up to 50dB, White",/VTech-VTSN5147-Amplified-Cordless-Answering/dp/B07C4WX72D/ref=sr_1_75?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-75,False,$,84.99,109.95,4.0
B086R819LS,"VTech IS8151-5 Super Long Range 5 Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth, Headset Jack, Power Backup, Intercom, Expandable to 12 HS",/VTech-IS8151-5-Answering-Bluetooth-Expandable/dp/B086R819LS/ref=sr_1_63?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-63,False,$,109.38,164.95,4.2
B0CQ5C2274,"Samsung Galaxy A15 (SM-A155F/DSN), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Blue Black)",/Samsung-SM-A155F-Factory-Unlocked-International/dp/B0CQ5C2274/ref=sr_1_76?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-76,False,$,152.49,152.49,4.1
B09NP6697R,"Google Pixel 6 5G, US Version, 128GB, Stormy Black - Unlocked (Renewed)",/Google-Pixel-Unlocked-Smartphone-Ultrawide/dp/B09NP6697R/ref=sr_1_64?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-64,False,$,189.52,337.99,4.1
B09BTB5MKT,Motorola Moto G Pure | 2021 | 2-Day battery | Unlocked | Made for US by Motorola | 3/32GB | 13MP Camera | Deep Indigo,/battery-Unlocked-Motorola-Camera-Indigo/dp/B09BTB5MKT/ref=sr_1_77?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-77,False,$,93.72,99.99,4.1
B00N22M0XS,"AT&T EL51203 2 Handset DECT 6.0 Cordless Home Phone Full-Duplex Handset Speakerphone, Backlit Display, Lighted Keypad, Caller ID/Call Waiting, Phonebook, Eco Mode, Voicemail Key, Quiet Mode,Intercom",/AT-Full-Duplex-Speakerphone-Phonebook-Voicemail/dp/B00N22M0XS/ref=sr_1_65?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-65,False,$,36.62,43.95,4.3
B0DG6V6V39,HMD Barbie | Flip | Unlocked | KaiOS | Compatible with All Carriers | Power Pink | US Version,/HMD-Unlocked-Compatible-Carriers-Version/dp/B0DG6V6V39/ref=sr_1_78?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-78,False,$,129.99,129.99,4.4
B07JMHLP7B,Panasonic DECT 6.0 Expandable Cordless Phone System with Answering Machine and Call Blocking - 3 Handsets - KX-TGE633M (Metallic Black),/Panasonic-KX-TGE633M-Expandable-Cordless-Answering/dp/B07JMHLP7B/ref=sr_1_66?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-66,False,$,79.99,99.99,4.2
B09P147NYF,"VTech VG208 DECT 6.0 Corded/Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID, Large Backlit Display, Duplex Speakerphone, Intercom, Line-Power(Silver/Black)",/VG208-Expandable-Answering-Speakerphone-Line-Power/dp/B09P147NYF/ref=sr_1_79?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-79,False,$,49.49,49.49,4.2
B0C1Q3MVBP,"Samsung Galaxy A14 5G A Series, Factory Unlocked, 64GB, US Version, Black (Renewed)",/SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0C1Q3MVBP/ref=sr_1_67?dib=eyJ2IjoiMSJ9.5FvbILRD2jF6kDqmgk3cJH6fD9fzkJQvzKWMrfldmTzaj_naj0fvdY30txHlWxTPL3bWca1gxnPgBqK_0psmxhM1VaWBCL5N6hIr5tAcPfcP6i1wD9_kNrb0yy_ERq7PkjjBiP7o5b8C_oc1uMJuzDACWVHeXEnUUK8xNd0FzmcHoczLn3hV5XnbcGowcYjjJ-soN5smWxRR4zW2uhXw4i4oEPLO_hAr-ful4WgfGSM.iypT_ukTbf0I7eU_80mBpv09irMhmb45KDyS8yiOb8M&dib_tag=se&keywords=phone&qid=1731402704&sr=8-67,False,$,104.0,168.0,3.7
B0DGPL4771,"NUU N10 Basic Cell Phone for T-Mobile, Mint, Metro, Qlink, Tello and More 4GB/128GB, Perfect for Teenagers, Dual SIM 4G, Octa-Core 6.6"" 90Hz HD+, Unlocked Phones Android Phone 14, Black, US Warranty",/NUU-T-Mobile-Teenagers-Octa-Core-Unlocked/dp/B0DGPL4771/ref=sr_1_80?dib=eyJ2IjoiMSJ9.Wox8nggwQ35Okuwm7c2fm4oHFLkvwOgUz48bHNW6Ti01mrjGAytdOIj_tLz7ixslXTq5_9nbKCn54xyigXin4AW5RFDfIq-CXE-BVrWFYuqnoOoay8P52jwM0YGxqRHlPOLNxBETUn2Pxc3v2i0p1um1luFi8imXlTs1BnDt6tRHJMcippJ0n4P1wdd1UXqAm6nMhDsZmm8YQ9SbOE5OAs5Agi3UtkNgkV9pvYE7FxY.kMQQLWJs1NlNTBCpUMYvdGeRg8tL5EG3IzpiYIZjBik&dib_tag=se&keywords=phone&qid=1731402704&sr=8-80,False,$,99.99,99.99,4.5
